query_id	query	category	expected_doc	relevance	answer_mode	span_start	span_end	page	answer_text	expected_answer	citations	version_mode	query_time	as_of	version_context	conflict_context	judgments
q-0030	han hoan tat hs-2026-004 la ngay nao	diacritic_variant	gold-004	3	answer	165	216	1	Hạn hoàn tất là ngày 08 tháng 10 năm 2026.	Hạn hoàn tất là ngày 08 tháng 10 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6a753ced6c0a33eb97c5edeee6b2e4ba1ff60543dc5e8c0bdff205836d38f0cd"",""documentId"":""gold-004"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":216,""isCurrent"":true,""logicalDocumentId"":""logical-gold-004"",""page"":1,""quote"":""Hạn hoàn tất là ngày 08 tháng 10 năm 2026."",""start"":165,""versionId"":""version-gold-004-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-004-v1""],""currentVersionId"":""version-gold-004-v1"",""logicalDocumentId"":""logical-gold-004""}"	{}	"{""gold-004"":3,""gold-013"":1,""gold-022"":1}"
q-0031	Đơn vị nào phụ trách hồ sơ HS-2026-004?	named_entity	gold-004	3	answer	218	276	1	Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL).	Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6a753ced6c0a33eb97c5edeee6b2e4ba1ff60543dc5e8c0bdff205836d38f0cd"",""documentId"":""gold-004"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":276,""isCurrent"":true,""logicalDocumentId"":""logical-gold-004"",""page"":1,""quote"":""Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL)."",""start"":218,""versionId"":""version-gold-004-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-004-v1""],""currentVersionId"":""version-gold-004-v1"",""logicalDocumentId"":""logical-gold-004""}"	{}	"{""gold-004"":3,""gold-013"":1,""gold-022"":1}"
q-0032	TTDL phụ trách hồ sơ HS-2026-004 phải không?	abbreviation	gold-004	3	answer	218	276	1	Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL).	Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""6a753ced6c0a33eb97c5edeee6b2e4ba1ff60543dc5e8c0bdff205836d38f0cd"",""documentId"":""gold-004"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":276,""isCurrent"":true,""logicalDocumentId"":""logical-gold-004"",""page"":1,""quote"":""Đơn vị phụ trách là Trung tâm Dữ liệu (TTDL)."",""start"":218,""versionId"":""version-gold-004-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-004-v1""],""currentVersionId"":""version-gold-004-v1"",""logicalDocumentId"":""logical-gold-004""}"	{}	"{""gold-004"":3,""gold-013"":1,""gold-022"":1}"
q-0033	Mã hồ sơ của “Hồ sơ quản lý hợp đồng số 05” là gì?	named_entity	gold-005	3	answer	78	107	1	Mã hồ sơ là HS-2027-005.	Mã hồ sơ là HS-2027-005.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Mã hồ sơ là HS-2027-005."",""start"":78,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0034	ma ho so cua ho so quan ly hop dong so 05 la gi	diacritic_variant	gold-005	3	answer	78	107	1	Mã hồ sơ là HS-2027-005.	Mã hồ sơ là HS-2027-005.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":107,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Mã hồ sơ là HS-2027-005."",""start"":78,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0035	Ngân sách của hồ sơ HS-2027-005 là bao nhiêu?	numeric_fact	gold-005	3	answer	109	167	1	Ngân sách được phê duyệt là 205 triệu đồng.	Ngân sách được phê duyệt là 205 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":167,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Ngân sách được phê duyệt là 205 triệu đồng."",""start"":109,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0036	ngan sach ho so hs-2027-005 bao nhieu	diacritic_variant	gold-005	3	answer	109	167	1	Ngân sách được phê duyệt là 205 triệu đồng.	Ngân sách được phê duyệt là 205 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":167,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Ngân sách được phê duyệt là 205 triệu đồng."",""start"":109,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0037	Trong kế hoạch triển khai quản lý hợp đồng, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2027-005 phải hoàn tất chính xác vào ngày nào?	long_context	gold-005	3	answer	169	220	1	Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":220,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Hạn hoàn tất là ngày 09 tháng 11 năm 2026."",""start"":169,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0038	han hoan tat hs-2027-005 la ngay nao	diacritic_variant	gold-005	3	answer	169	220	1	Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	Hạn hoàn tất là ngày 09 tháng 11 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":220,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Hạn hoàn tất là ngày 09 tháng 11 năm 2026."",""start"":169,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0039	Đơn vị nào phụ trách hồ sơ HS-2027-005?	named_entity	gold-005	3	answer	222	282	1	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":282,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Đơn vị phụ trách là Ban Quản lý dự án (BQLDA)."",""start"":222,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0040	BQLDA phụ trách hồ sơ HS-2027-005 phải không?	abbreviation	gold-005	3	answer	222	282	1	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	Đơn vị phụ trách là Ban Quản lý dự án (BQLDA).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""b7edc4724eb262b2093d684432646c3188d8877657423a833b680c4ba4240db9"",""documentId"":""gold-005"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":282,""isCurrent"":true,""logicalDocumentId"":""logical-gold-005"",""page"":1,""quote"":""Đơn vị phụ trách là Ban Quản lý dự án (BQLDA)."",""start"":222,""versionId"":""version-gold-005-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-005-v1""],""currentVersionId"":""version-gold-005-v1"",""logicalDocumentId"":""logical-gold-005""}"	{}	"{""gold-005"":3,""gold-014"":1}"
q-0041	Mã hồ sơ của “Hồ sơ bảo trì thiết bị số 06” là gì?	named_entity	gold-006	3	answer	77	106		Mã hồ sơ là HS-2028-006.	Mã hồ sơ là HS-2028-006.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-006."",""start"":77,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0042	ma ho so cua ho so bao tri thiet bi so 06 la gi	diacritic_variant	gold-006	3	answer	77	106		Mã hồ sơ là HS-2028-006.	Mã hồ sơ là HS-2028-006.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":106,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Mã hồ sơ là HS-2028-006."",""start"":77,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0043	Ngân sách của hồ sơ HS-2028-006 là bao nhiêu?	numeric_fact	gold-006	3	answer	108	166		Ngân sách được phê duyệt là 222 triệu đồng.	Ngân sách được phê duyệt là 222 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":166,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Ngân sách được phê duyệt là 222 triệu đồng."",""start"":108,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0044	ngan sach ho so hs-2028-006 bao nhieu	diacritic_variant	gold-006	3	answer	108	166		Ngân sách được phê duyệt là 222 triệu đồng.	Ngân sách được phê duyệt là 222 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":166,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Ngân sách được phê duyệt là 222 triệu đồng."",""start"":108,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0045	Trong kế hoạch triển khai bảo trì thiết bị, để bố trí nguồn lực và báo cáo tiến độ đúng hạn, hồ sơ HS-2028-006 phải hoàn tất chính xác vào ngày nào?	long_context	gold-006	3	answer	168	219		Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":219,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Hạn hoàn tất là ngày 10 tháng 07 năm 2026."",""start"":168,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0046	han hoan tat hs-2028-006 la ngay nao	diacritic_variant	gold-006	3	answer	168	219		Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	Hạn hoàn tất là ngày 10 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":219,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Hạn hoàn tất là ngày 10 tháng 07 năm 2026."",""start"":168,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0047	Đơn vị nào phụ trách hồ sơ HS-2028-006?	named_entity	gold-006	3	answer	221	274		Đơn vị phụ trách là Phòng Tài chính (PTC).	Đơn vị phụ trách là Phòng Tài chính (PTC).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":274,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":221,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0048	PTC phụ trách hồ sơ HS-2028-006 phải không?	abbreviation	gold-006	3	answer	221	274		Đơn vị phụ trách là Phòng Tài chính (PTC).	Đơn vị phụ trách là Phòng Tài chính (PTC).	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""9ba43fe55a303e988b38b85987df5916b1132a0f999eb21b510e5d3f9a36bb2d"",""documentId"":""gold-006"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":274,""isCurrent"":true,""logicalDocumentId"":""logical-gold-006"",""page"":null,""quote"":""Đơn vị phụ trách là Phòng Tài chính (PTC)."",""start"":221,""versionId"":""version-gold-006-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-006-v1""],""currentVersionId"":""version-gold-006-v1"",""logicalDocumentId"":""logical-gold-006""}"	{}	"{""gold-006"":3,""gold-015"":1}"
q-0049	Mã hồ sơ của “Hồ sơ xử lý sự cố số 07” là gì?	named_entity	gold-007	3	answer	72	101		Mã hồ sơ là HS-2026-007.	Mã hồ sơ là HS-2026-007.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7ceba62dd7ec7c5bc1bdbf6c05cc69ef70a75e3aed71cb4b4cc52967bc71976c"",""documentId"":""gold-007"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-007"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-007."",""start"":72,""versionId"":""version-gold-007-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-007-v1""],""currentVersionId"":""version-gold-007-v1"",""logicalDocumentId"":""logical-gold-007""}"	{}	"{""gold-007"":3,""gold-016"":1,""gold-025"":1}"
q-0050	ma ho so cua ho so xu ly su co so 07 la gi	diacritic_variant	gold-007	3	answer	72	101		Mã hồ sơ là HS-2026-007.	Mã hồ sơ là HS-2026-007.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7ceba62dd7ec7c5bc1bdbf6c05cc69ef70a75e3aed71cb4b4cc52967bc71976c"",""documentId"":""gold-007"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":101,""isCurrent"":true,""logicalDocumentId"":""logical-gold-007"",""page"":null,""quote"":""Mã hồ sơ là HS-2026-007."",""start"":72,""versionId"":""version-gold-007-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-007-v1""],""currentVersionId"":""version-gold-007-v1"",""logicalDocumentId"":""logical-gold-007""}"	{}	"{""gold-007"":3,""gold-016"":1,""gold-025"":1}"
q-0051	Ngân sách của hồ sơ HS-2026-007 là bao nhiêu?	numeric_fact	gold-007	3	answer	103	161		Ngân sách được phê duyệt là 239 triệu đồng.	Ngân sách được phê duyệt là 239 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""7ceba62dd7ec7c5bc1bdbf6c05cc69ef70a75e3aed71cb4b4cc52967bc71976c"",""documentId"":""gold-007"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":161,""isCurrent"":true,""logicalDocumentId"":""logical-gold-007"",""page"":null,""quote"":""Ngân sách được phê duyệt là 239 triệu đồng."",""start"":103,""versionId"":""version-gold-007-v1"",""versionNumber"":1}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":"""",""citedVersionIds"":[""version-gold-007-v1""],""currentVersionId"":""version-gold-007-v1"",""logicalDocumentId"":""logical-gold-007""}"	{}	"{""gold-007"":3,""gold-016"":1,""gold-025"":1}"
